grid_id,luas_hijau_m2,luas_bangunan_m2,panjang_jalan_m,index_right,kecamatan,road_km_per_km2,building_area_pct,green_area_pct,ratio_green_building,ratio_road_building,road_norm,build_norm,green_norm,emission_score,emission_label
5071,0.0,31754.39320170485,250.93658008446965,,,0.2509365800844697,3.175439320170485,0.0,0.0,0.007902172033914467,0.0767981802181821,0.14928802346142248,0.0,0.08275466345002362,Sedang
5072,3199.293816734711,26980.97613747393,442.1391207262634,,,0.4421391207262634,2.6980976137473927,0.31992938167347107,0.11857151605331719,0.01638646178002501,0.13531498621529844,0.1268465932583789,0.012797175266938843,0.08749398058785945,Sedang
5073,0.0,11534.764315283175,0.0,,,0.0,1.1534764315283175,0.0,0.0,0.0,0.0,0.05422878512537664,0.0,0.021691514050150656,Rendah
5074,0.0,44743.51384217697,638.5417442601502,,,0.6385417442601502,4.474351384217697,0.0,0.0,0.014270838800761522,0.1954232576853324,0.21035422411594923,0.0,0.1427686669519794,Sedang
5075,0.0,146170.37969061465,1138.8894803230753,,,1.1388894803230754,14.617037969061464,0.0,0.0,0.0077914669939740675,0.3485527679105261,0.6871958451231227,0.0,0.3794441684224069,Tinggi
5076,0.0,15709.782203551782,149.08537753235763,,,0.14908537753235762,1.570978220355178,0.0,0.0,0.00948936695835892,0.04562700937333098,0.07385694065323095,0.0,0.04323087907329168,Rendah
5077,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rendah
5078,0.0,6113.839810431145,90.16120893837656,,,0.09016120893837656,0.6113839810431145,0.0,0.0,0.01474465590816834,0.027593493026834913,0.028743205869543136,0.0,0.01977533025586773,Rendah
5079,67973.0376048554,0.0,919.7252716607876,,,0.9197252716607875,0.0,6.797303760485541,67973.0376048554,919.7252716607876,0.2814784004007916,0.0,0.2718921504194216,0.0028758749944109846,Rendah
5080,181646.3296342388,0.0,571.0003290682836,,,0.5710003290682836,0.0,18.16463296342388,181646.3296342388,571.0003290682836,0.17475246598828295,0.0,0.7265853185369552,-0.16554985576460168,Rendah
5081,186928.4668093826,0.0,517.7814216133756,,,0.5177814216133756,0.0,18.69284668093826,186928.4668093826,517.7814216133756,0.15846502298431364,0.0,0.7477138672375304,-0.17677465327596503,Rendah
5082,1864.3848252856983,0.0,0.0,,,0.0,0.0,0.18643848252856982,1864.3848252856983,0.0,0.0,0.0,0.007457539301142793,-0.002237261790342838,Rendah
5083,28017.015757443005,0.0,72.72898162610753,,,0.07272898162610753,0.0,2.8017015757443002,28017.015757443005,72.72898162610753,0.02225842655593098,0.0,0.11206806302977201,-0.026942890942152308,Rendah
5084,218400.0990090709,0.0,965.019927743393,,,0.9650199277433931,0.0,21.84000990090709,218400.0990090709,965.019927743393,0.2953406565915055,0.0,0.8736003960362837,-0.17347792183343347,Rendah
5085,72341.8393063233,71318.41860427835,1074.4961686852948,,,1.0744961686852947,7.131841860427836,7.234183930632329,1.014335796926752,0.015065969264937857,0.32884544126114257,0.33529174001836803,0.28936735722529316,0.14596012121810203,Sedang
5086,0.0,123665.71156098512,1195.0217182066588,,,1.1950217182066587,12.366571156098512,0.0,0.0,0.009663244887184896,0.3657318245454025,0.5813938730184478,0.0,0.3422770965709999,Tinggi
5087,0.0,127138.19898064111,1632.219197373509,,,1.632219197373509,12.713819898064111,0.0,0.0,0.012838048457596772,0.4995344402688192,0.5977191978351495,0.0,0.38894801121470557,Tinggi
5088,0.0,141000.33468495106,1947.651096173512,,,1.947651096173512,14.100033468495104,0.0,0.0,0.013812997589882978,0.5960711660122385,0.6628897343056539,0.0,0.44397724352593315,Tinggi
5089,0.0,210255.6159548227,1973.208159323872,,,1.973208159323872,21.025561595482266,0.0,0.0,0.009384761332541614,0.6038928074046895,0.9884819756490948,0.0,0.5765606324810448,Tinggi
5090,0.0,195963.49631251552,2131.4304709498865,,,2.1314304709498866,19.596349631251552,0.0,0.0,0.010876615463807155,0.6523161404982614,0.9212899408676004,0.0,0.5642108184965187,Tinggi
5091,0.0,66532.15488677192,1305.2480380754942,,,1.305248038075494,6.653215488677193,0.0,0.0,0.019618009100828053,0.39946616800072604,0.3127899134014043,0.0,0.24495581576077952,Sedang
5092,0.0,22659.433413589253,612.0749292471958,,,0.6120749292471958,2.265943341358925,0.0,0.0,0.027010733558173697,0.18732319021616567,0.1065295754695396,0.0,0.09880878725266554,Sedang
5093,0.0,24321.80406590349,1075.0558075913696,,,1.0750558075913696,2.432180406590349,0.0,0.0,0.044199501203827825,0.32901671660709403,0.11434493592589827,0.0,0.1444429893524875,Sedang
5094,47567.87478463592,195286.76889945724,3584.018893192642,,,3.584018893192642,19.52867688994572,4.756787478463592,0.24357836157740098,0.018352500586136824,1.0,0.9181084189510609,0.1902714991385437,0.6101619178388612,Tinggi
5095,0.0,150219.52489890475,1944.679205146164,,,1.9446792051461639,15.021952489890475,0.0,0.0,0.012945496006320655,0.5951616301341682,0.7062322310812542,0.0,0.4610413814727522,Tinggi
5096,0.0,31749.38912400824,849.0276857174601,,,0.8490276857174601,3.1749389124008243,0.0,0.0,0.026740701740737498,0.25984167472118586,0.14926449761843663,0.0,0.1376583014637304,Sedang
5097,0.0,4042.731716124914,0.0,,,0.0,0.4042731716124914,0.0,0.0,0.0,0.0,0.019006233986316262,0.0,0.007602493594526505,Rendah
5098,0.0,84999.05835874812,878.471986631182,,,0.878471986631182,8.499905835874811,0.0,0.0,0.010334957452894153,0.2688529903580261,0.39960900332299004,0.0,0.24049949843660387,Sedang
5099,0.0,15008.50050027658,372.2253113213994,,,0.37222531132139935,1.500850050027658,0.0,0.0,0.024799313695651658,0.11391813234645638,0.07055998080560918,0.0,0.06239943202618059,Sedang
5100,12623.90328001424,180633.9008122965,4097.669573823137,,,4.097669573823137,18.06339008122965,1.262390328001424,0.06988629120533103,0.022684816474536983,1.0,0.8492203850693196,0.05049561312005696,0.6245394700917108,Tinggi
5101,0.0,24798.03474590701,447.2768591949978,,,0.4472768591949978,2.479803474590701,0.0,0.0,0.01803605921673299,0.13688737141598514,0.11658385563939472,0.0,0.08769975368055344,Sedang
5102,0.0,137741.27195432648,1805.670789200326,,,1.805670789200326,13.774127195432648,0.0,0.0,0.013109053332582336,0.5526186362985988,0.647567790337107,0.0,0.4248127070244224,Tinggi
5103,0.0,22600.915724111503,250.7243783747296,,,0.2507243783747296,2.26009157241115,0.0,0.0,0.011093058722772747,0.07673323669682806,0.10625446423865664,0.0,0.06552175670451107,Sedang
5104,0.0,193929.5126576873,2656.0210443043884,,,2.6560210443043886,19.39295126576873,0.0,0.0,0.013695735693704953,0.8128650783202283,0.9117275033915209,0.0,0.6085505248526768,Tinggi
5105,11523.260817425144,22038.658114556623,1039.1549845320326,,,1.0391549845320325,2.203865811455662,1.1523260817425143,0.5228420857315536,0.04714932414698836,0.3180294070710991,0.1036111031555645,0.04609304326970057,0.12302535040264535,Sedang
5106,11361.624083126731,44882.16831282864,539.9674495352314,,,0.5399674495352313,4.488216831282863,1.1361624083126731,0.25313774651419424,0.012030510987364863,0.16525497194310934,0.21100608515880376,0.04544649633250693,0.12034497674670222,Sedang
5107,0.0,12625.163079002115,0.0,,,0.0,1.2625163079002115,0.0,0.0,0.0,0.0,0.05935511442369999,0.0,0.023742045769479997,Rendah
5108,0.0,82365.5158979517,1138.6145837531626,,,1.1386145837531627,8.23655158979517,0.0,0.0,0.013823755580044849,0.3484686368670951,0.38722783936319755,0.0,0.25943172680540755,Tinggi
5109,0.0,28230.8800175428,1181.892026722633,,,1.1818920267226332,2.82308800175428,0.0,0.0,0.041863737944062736,0.3617135327026592,0.13272280945898407,0.0,0.16160318359439138,Sedang
5110,0.0,136457.1900847226,2173.311086173322,,,2.1733110861733222,13.645719008472259,0.0,0.0,0.015926571243719278,0.6651335425466,0.6415308919760475,0.0,0.456152419554399,Tinggi
5111,0.0,11267.185421829588,32.44410070253304,,,0.03244410070253304,1.1267185421829589,0.0,0.0,0.0028792657813102593,0.009929392884573658,0.0529708072490576,0.0,0.02416714076499514,Rendah
5112,0.0,12304.970112877798,100.1768441070538,,,0.1001768441070538,1.2304970112877798,0.0,0.0,0.008140507671331168,0.030658739849058744,0.057849780193714354,0.0,0.032337534032203366,Rendah
5113,0.0,147513.3059698838,2690.214438302713,,,2.690214438302713,14.75133059698838,0.0,0.0,0.018236973157382725,0.8233298357249504,0.6935093907359462,0.0,0.5244027070118635,Tinggi
5114,0.0,2643.4415795053865,580.9137729164476,,,0.5809137729164475,0.26434415795053867,0.0,0.0,0.21967351346256667,0.17778643754786125,0.012427703027841592,0.0,0.05830701247549501,Sedang
5115,0.0,13020.300779206358,1024.2594828374718,,,1.0242594828374718,1.3020300779206357,0.0,0.0,0.07866030438933612,0.3134706957696458,0.0612127889156634,0.0,0.11852632429715909,Sedang
5116,0.0,40923.75460503427,879.313645279735,,,0.8793136452797351,4.092375460503427,0.0,0.0,0.021486106728458382,0.2691105767671181,0.19239625833183438,0.0,0.15769167636286918,Sedang
5117,0.0,0.0,235.9918452209349,,,0.2359918452209349,0.0,0.0,0.0,235.9918452209349,0.07222440129373695,0.0,0.0,0.021667320388121084,Rendah
5118,0.0,21674.77807060359,815.1434976535302,,,0.8151434976535302,2.167477807060359,0.0,0.0,0.03760619318939316,0.24947154860962215,0.10190038136051262,0.0,0.11560161712709169,Sedang
5119,0.0,63627.67496797555,1110.7986859902123,,,1.1107986859902124,6.362767496797556,0.0,0.0,0.01745751717365291,0.3399556877840618,0.29913498183000764,0.0,0.2216406990672216,Sedang
5120,2230.376000314708,130811.64180017653,1757.199195324028,,,1.757199195324028,13.081164180017652,0.2230376000314708,0.017050156388720667,0.013432946320343,0.537784090451511,0.614989281201049,0.008921504001258832,0.4046544884154953,Tinggi
