grid_id,luas_hijau_m2,luas_bangunan_m2,panjang_jalan_m,index_right,kecamatan
1854,31467.88434667101,1785.8954615811945,306.4778248932484,1555.0,Kalibagor
1855,75950.82171057128,95121.89798867934,1750.0357687560827,1555.0,Kalibagor
1856,43907.10386162929,47160.72716941415,551.3118332828767,1570.0,Sokaraja
1857,108415.20159156618,61245.87189157011,996.4948266806628,1573.0,Sumpiuh
1858,193657.0737728748,35640.32523358456,1289.6571246576518,1573.0,Sumpiuh
1859,163211.89888876097,75842.01360218745,1306.942821262312,1573.0,Sumpiuh
1860,211139.7751091397,38860.224890860285,658.0420401504342,1573.0,Sumpiuh
1861,167053.26418231227,82946.73581768772,629.1037801656477,1573.0,Sumpiuh
1862,183799.30703967775,66200.69296032217,16.149633486245147,1573.0,Sumpiuh
1863,129832.12469261976,0.0,0.0,1573.0,Sumpiuh
1864,120167.87530738024,0.0,0.0,1573.0,Sumpiuh
1864,120167.87530738024,0.0,0.0,1560.0,Kemranjen
1865,250000.00000000003,0.0,0.0,1573.0,Sumpiuh
1865,250000.00000000003,0.0,0.0,1560.0,Kemranjen
1866,229018.5257473784,0.0,0.0,1573.0,Sumpiuh
1866,229018.5257473784,0.0,0.0,1560.0,Kemranjen
1867,144464.1781749132,8548.723675453179,0.0,1573.0,Sumpiuh
1867,144464.1781749132,8548.723675453179,0.0,1560.0,Kemranjen
1868,25880.683930608928,203393.99575706772,1601.2517956729955,1573.0,Sumpiuh
1868,25880.683930608928,203393.99575706772,1601.2517956729955,1560.0,Kemranjen
1869,9343.514881357643,132864.06756878167,1518.3911438622524,1573.0,Sumpiuh
1869,9343.514881357643,132864.06756878167,1518.3911438622524,1560.0,Kemranjen
1870,0.0,115510.09298558989,989.7061768945392,1560.0,Kemranjen
1870,0.0,115510.09298558989,989.7061768945392,1571.0,Somagede
1871,0.0,96126.17358473522,870.6439593259552,1560.0,Kemranjen
1871,0.0,96126.17358473522,870.6439593259552,1571.0,Somagede
1872,0.0,32528.926516862364,168.30942075680989,1571.0,Somagede
1873,0.0,81885.32798270692,545.7437927644745,1571.0,Somagede
1874,0.0,89609.20793835347,1112.070047085286,1571.0,Somagede
1875,54635.23311141737,172564.81454243234,2333.3163786345526,1571.0,Somagede
1876,0.0,25120.689371432425,132.43110332338605,1571.0,Somagede
1877,0.0,0.0,368.0929524750565,1571.0,Somagede
1878,0.0,151212.00524414386,2020.5105750801056,1571.0,Somagede
1879,0.0,47219.42917974929,809.359250857853,1571.0,Somagede
1880,12636.077294480774,106897.77097021748,1091.2115206630942,1573.0,Sumpiuh
1881,8232.7243308109,20360.89692029068,987.1802629854632,1573.0,Sumpiuh
1882,0.0,62136.54658631636,1161.6479819323338,1573.0,Sumpiuh
1883,0.0,2849.5532211060954,814.4365951951713,1573.0,Sumpiuh
1884,0.0,2537.711150885206,705.3412487181527,1573.0,Sumpiuh
1885,0.0,994.0634594564542,80.49914251366792,1573.0,Sumpiuh
1886,0.0,38221.75355879566,1276.347134540454,1573.0,Sumpiuh
1887,0.0,66364.71536440219,1388.8217262956284,1573.0,Sumpiuh
1888,0.0,16967.836572874756,817.11873453676,1573.0,Sumpiuh
1889,3761.468011488441,143224.1182843204,2277.464245822621,1573.0,Sumpiuh
1890,96077.4378353705,15492.80957123139,283.4741454177069,1573.0,Sumpiuh
1890,96077.4378353705,15492.80957123139,283.4741454177069,1560.0,Kemranjen
1891,230360.9030558869,0.0,383.1285869709683,1573.0,Sumpiuh
1891,230360.9030558869,0.0,383.1285869709683,1560.0,Kemranjen
1892,250000.0,0.0,0.0,1573.0,Sumpiuh
1892,250000.0,0.0,0.0,1560.0,Kemranjen
1892,250000.0,0.0,0.0,1571.0,Somagede
1893,250000.0,0.0,0.0,1573.0,Sumpiuh
1893,250000.0,0.0,0.0,1560.0,Kemranjen
1893,250000.0,0.0,0.0,1571.0,Somagede
1894,250000.0,0.0,0.0,1573.0,Sumpiuh
1894,250000.0,0.0,0.0,1560.0,Kemranjen
1894,250000.0,0.0,0.0,1571.0,Somagede
1895,250000.0,0.0,0.0,1571.0,Somagede
1896,250000.0,0.0,0.0,1571.0,Somagede
1897,250000.0,0.0,0.0,1571.0,Somagede
1898,129998.53678742316,0.0,0.0,1571.0,Somagede
1899,68345.24690865297,0.0,0.0,1571.0,Somagede
1900,170300.7098295989,79699.29017040107,234.66102979854597,1571.0,Somagede
1901,25635.425696172173,153774.97761710288,515.6276798395068,1571.0,Somagede
1902,102861.45926916298,3399.197684567732,539.3886623040431,1571.0,Somagede
1903,0.0,145967.93044030503,2115.504327428821,1573.0,Sumpiuh
1904,66232.14503350209,65809.69638849642,1033.2349886044512,1573.0,Sumpiuh
1905,125905.30928405243,119358.63659491503,660.9973614469179,1573.0,Sumpiuh
1906,250000.0,0.0,501.787664288988,1573.0,Sumpiuh
1907,242885.37467147983,7114.625328520151,348.9924204643796,1573.0,Sumpiuh
1908,250000.0,0.0,501.4001402915157,1573.0,Sumpiuh
1909,145837.22286684858,104162.77713315142,1167.8932903693772,1573.0,Sumpiuh
1910,0.0,142800.33468738227,1527.030789068047,1573.0,Sumpiuh
1911,0.0,0.0,0.0,1573.0,Sumpiuh
1912,0.0,0.0,0.0,1573.0,Sumpiuh
1913,45873.85750338355,34315.44509999568,0.0,1573.0,Sumpiuh
1914,0.0,0.0,0.0,1573.0,Sumpiuh
1914,0.0,0.0,0.0,1571.0,Somagede
1915,21830.85816366989,114829.60563316446,493.0531796124994,1573.0,Sumpiuh
1915,21830.85816366989,114829.60563316446,493.0531796124994,1571.0,Somagede
1916,19495.6917975975,76439.1241441074,767.316692551911,1573.0,Sumpiuh
1916,19495.6917975975,76439.1241441074,767.316692551911,1571.0,Somagede
1917,53547.933180617816,85895.52978528105,624.9430368291618,1573.0,Sumpiuh
1917,53547.933180617816,85895.52978528105,624.9430368291618,1571.0,Somagede
1918,20808.87187554416,9914.599229754022,427.78473131635,1571.0,Somagede
1919,78309.79917144572,24688.361697930977,1211.9826093143745,1571.0,Somagede
1920,0.0,82013.63776229025,809.6824755524442,1571.0,Somagede
1921,0.0,101288.7028930111,838.5888345475103,1571.0,Somagede
1922,36967.73788832166,131977.1022388792,1710.202396679898,1571.0,Somagede
1923,39194.39767586753,47785.98173197389,333.0065326432248,1571.0,Somagede
1924,0.0,85799.19605247205,1753.556815488303,1573.0,Sumpiuh
1925,28762.103121728363,159131.56038418127,1390.611745539624,1573.0,Sumpiuh
1925,28762.103121728363,159131.56038418127,1390.611745539624,1574.0,Tambak
1926,97227.52945999747,93768.23945587846,1023.1567737865548,1573.0,Sumpiuh
1926,97227.52945999747,93768.23945587846,1023.1567737865548,1574.0,Tambak
1927,236604.36795562392,13395.63204437608,264.8328591860344,1573.0,Sumpiuh
1927,236604.36795562392,13395.63204437608,264.8328591860344,1574.0,Tambak
1928,212950.82982894595,37049.17017105407,609.7526336665346,1573.0,Sumpiuh
1928,212950.82982894595,37049.17017105407,609.7526336665346,1574.0,Tambak
1929,189784.4674891422,41905.115141444425,1088.3923772647715,1573.0,Sumpiuh
1929,189784.4674891422,41905.115141444425,1088.3923772647715,1574.0,Tambak
1930,140675.98142323038,0.0,0.0,1573.0,Sumpiuh
1930,140675.98142323038,0.0,0.0,1574.0,Tambak
1931,109324.01857676962,0.0,0.0,1573.0,Sumpiuh
1931,109324.01857676962,0.0,0.0,1574.0,Tambak
1932,247258.1010326525,0.0,0.0,1573.0,Sumpiuh
1932,247258.1010326525,0.0,0.0,1574.0,Tambak
1933,146966.10220250036,2754.050408283516,0.0,1573.0,Sumpiuh
1933,146966.10220250036,2754.050408283516,0.0,1574.0,Tambak
1934,177639.3704262084,58093.59506563624,0.0,1573.0,Sumpiuh
1934,177639.3704262084,58093.59506563624,0.0,1574.0,Tambak
1935,75179.18078813297,140576.5433585025,857.5063728368776,1573.0,Sumpiuh
1935,75179.18078813297,140576.5433585025,857.5063728368776,1574.0,Tambak
1936,0.0,83031.57636965688,752.7214839402995,1573.0,Sumpiuh
1936,0.0,83031.57636965688,752.7214839402995,1574.0,Tambak
1937,0.0,112150.42462146025,591.8276425844895,1573.0,Sumpiuh
1938,0.0,39220.30687840187,461.8169920798309,1573.0,Sumpiuh
1939,0.0,59549.94661599588,753.5751611040686,1573.0,Sumpiuh
1940,0.0,57031.66033063837,702.7281037136192,1573.0,Sumpiuh
1941,0.0,52877.39063453625,958.9704680243044,1573.0,Sumpiuh
1942,0.0,134684.75377611432,1986.3561631608163,1573.0,Sumpiuh
1943,0.0,57275.39343668304,435.1087408591183,1573.0,Sumpiuh
1943,0.0,57275.39343668304,435.1087408591183,1571.0,Somagede
1944,0.0,24955.92011500528,256.9120218123942,1573.0,Sumpiuh
1944,0.0,24955.92011500528,256.9120218123942,1571.0,Somagede
1945,130.18475660520963,29713.505967949885,801.7327209273212,1571.0,Somagede
1946,5927.443983130104,27251.532112830915,177.67288195417666,1571.0,Somagede
1947,63686.952693649495,64467.6685421634,870.2827458031088,1571.0,Somagede
1948,129870.5118643904,87043.08348867495,1148.973515408686,1573.0,Sumpiuh
1949,0.0,33666.79604103644,341.7524750769325,1573.0,Sumpiuh
1949,0.0,33666.79604103644,341.7524750769325,1574.0,Tambak
1950,0.0,44989.28916135253,1161.1146000901526,1573.0,Sumpiuh
1950,0.0,44989.28916135253,1161.1146000901526,1574.0,Tambak
1951,0.0,4525.273094593012,508.9257461421087,1573.0,Sumpiuh
1951,0.0,4525.273094593012,508.9257461421087,1574.0,Tambak
1952,0.0,99420.8164160964,2581.957533124968,1573.0,Sumpiuh
1952,0.0,99420.8164160964,2581.957533124968,1574.0,Tambak
1953,54684.75049960456,10128.156669951866,770.4047535158725,1574.0,Tambak
1954,15033.861914482372,22057.583403888973,877.9763835701265,1573.0,Sumpiuh
1954,15033.861914482372,22057.583403888973,877.9763835701265,1574.0,Tambak
1955,56908.89477054377,34772.53553620789,1264.3700345092814,1573.0,Sumpiuh
1955,56908.89477054377,34772.53553620789,1264.3700345092814,1574.0,Tambak
1956,97607.15773062254,0.0,142.11095547790006,1573.0,Sumpiuh
1956,97607.15773062254,0.0,142.11095547790006,1574.0,Tambak
1957,227246.2920074156,0.0,0.0,1573.0,Sumpiuh
1957,227246.2920074156,0.0,0.0,1574.0,Tambak
1958,250000.0,0.0,0.0,1573.0,Sumpiuh
1958,250000.0,0.0,0.0,1574.0,Tambak
1959,250000.0,0.0,0.0,1573.0,Sumpiuh
1959,250000.0,0.0,0.0,1574.0,Tambak
1960,250000.0,0.0,0.0,1573.0,Sumpiuh
1960,250000.0,0.0,0.0,1574.0,Tambak
1961,250000.0,0.0,0.0,1573.0,Sumpiuh
1961,250000.0,0.0,0.0,1574.0,Tambak
1962,250000.0,0.0,0.0,1573.0,Sumpiuh
1963,250000.0,0.0,0.0,1573.0,Sumpiuh
1964,250000.0,0.0,0.0,1573.0,Sumpiuh
1965,124139.80339689732,0.0,0.0,1573.0,Sumpiuh
1966,47925.58478464162,0.0,0.0,1573.0,Sumpiuh
1967,125383.92047570938,124616.07952429065,522.4327296493765,1573.0,Sumpiuh
1967,125383.92047570938,124616.07952429065,522.4327296493765,1571.0,Somagede
1968,210842.1973198728,39122.74267804664,0.0,1573.0,Sumpiuh
1968,210842.1973198728,39122.74267804664,0.0,1571.0,Somagede
1969,223058.1356561611,257.1444169507509,296.9893246187322,1571.0,Somagede
1970,9554.57728231218,13550.46748240133,837.5215258096417,1571.0,Somagede
1971,37799.60577402165,40653.84551884895,595.562525734287,1573.0,Sumpiuh
1972,128529.28396281182,107155.02832599673,1023.9435641985248,1573.0,Sumpiuh
1973,195433.91621268247,54566.08378731753,1211.9255517168554,1574.0,Tambak
1974,179310.23946720164,56702.645429432574,1225.5782514449463,1573.0,Sumpiuh
1974,179310.23946720164,56702.645429432574,1225.5782514449463,1574.0,Tambak
1975,250000.0,0.0,1004.3428137811686,1573.0,Sumpiuh
1975,250000.0,0.0,1004.3428137811686,1574.0,Tambak
1976,134015.90408632046,112940.49923288327,1462.2656824914252,1574.0,Tambak
1977,55030.13005162109,114532.93814279368,913.3213904940002,1574.0,Tambak
1978,65387.99174473149,53056.70943097599,224.5133909142304,1574.0,Tambak
1979,0.0,195.73436239513123,0.0,1574.0,Tambak
1980,64649.703514159744,315.1457715276382,0.0,1573.0,Sumpiuh
1980,64649.703514159744,315.1457715276382,0.0,1574.0,Tambak
1981,60296.4249259581,0.0,0.0,1573.0,Sumpiuh
1981,60296.4249259581,0.0,0.0,1574.0,Tambak
1982,26864.88950808451,0.0,341.124163258322,1573.0,Sumpiuh
1983,140411.97322291785,0.0,175.69471814026653,1573.0,Sumpiuh
1983,140411.97322291785,0.0,175.69471814026653,1574.0,Tambak
1984,24.089677948355455,0.0,184.19683860327743,1573.0,Sumpiuh
1984,24.089677948355455,0.0,184.19683860327743,1574.0,Tambak
1985,131318.47324593153,0.0,326.7413626896091,1573.0,Sumpiuh
1986,9286.304244542804,0.0,316.97183398336426,1573.0,Sumpiuh
1986,9286.304244542804,0.0,316.97183398336426,1574.0,Tambak
1987,33082.507840959544,0.0,470.1160794772667,1573.0,Sumpiuh
1987,33082.507840959544,0.0,470.1160794772667,1574.0,Tambak
1988,0.0,0.0,0.0,1573.0,Sumpiuh
1988,0.0,0.0,0.0,1574.0,Tambak
1989,0.0,1199.5765370552754,45.44671383507341,1573.0,Sumpiuh
1989,0.0,1199.5765370552754,45.44671383507341,1574.0,Tambak
1990,0.0,91783.1163341586,894.6759847446447,1573.0,Sumpiuh
1990,0.0,91783.1163341586,894.6759847446447,1574.0,Tambak
1990,0.0,91783.1163341586,894.6759847446447,1571.0,Somagede
1991,0.0,35167.247820311706,921.8850426939932,1573.0,Sumpiuh
1991,0.0,35167.247820311706,921.8850426939932,1574.0,Tambak
1991,0.0,35167.247820311706,921.8850426939932,1571.0,Somagede
1992,0.0,187650.5184681677,2497.419254128398,1573.0,Sumpiuh
1992,0.0,187650.5184681677,2497.419254128398,1574.0,Tambak
1992,0.0,187650.5184681677,2497.419254128398,1571.0,Somagede
1993,0.0,88925.08400125432,1649.436675150392,1574.0,Tambak
1993,0.0,88925.08400125432,1649.436675150392,1571.0,Somagede
1994,0.0,81457.67683946702,934.144649333816,1574.0,Tambak
1994,0.0,81457.67683946702,934.144649333816,1571.0,Somagede
1995,35017.96432716089,89778.55303370685,1811.7211316011103,1574.0,Tambak
1996,129347.36037576254,33157.00375702846,1247.0712179935676,1574.0,Tambak
1997,194428.841027704,51521.42001252549,420.2556189327681,1574.0,Tambak
1998,37066.7661921608,212912.80391608056,726.1465112747155,1574.0,Tambak
1999,18824.50694347921,36729.25952581783,99.4714889229553,1574.0,Tambak
2000,107212.1686310579,0.0,0.0,1574.0,Tambak
2001,97039.51656330198,504.1779497204087,0.0,1573.0,Sumpiuh
2001,97039.51656330198,504.1779497204087,0.0,1574.0,Tambak
2002,135635.07727739066,52554.63421935956,262.717387786758,1573.0,Sumpiuh
2002,135635.07727739066,52554.63421935956,262.717387786758,1574.0,Tambak
2003,109403.19125367602,99710.24932277417,969.9780694786356,1573.0,Sumpiuh
2003,109403.19125367602,99710.24932277417,969.9780694786356,1574.0,Tambak
2004,45901.87968475599,103259.9586751971,733.8497608360799,1573.0,Sumpiuh
2004,45901.87968475599,103259.9586751971,733.8497608360799,1574.0,Tambak
2005,5359.70711327528,101894.99296602356,728.592228671783,1573.0,Sumpiuh
2005,5359.70711327528,101894.99296602356,728.592228671783,1574.0,Tambak
2006,0.0,42707.641099904,1058.458340714328,1573.0,Sumpiuh
2006,0.0,42707.641099904,1058.458340714328,1574.0,Tambak
2007,0.0,110026.9829380139,869.4269724636265,1573.0,Sumpiuh
2007,0.0,110026.9829380139,869.4269724636265,1574.0,Tambak
2008,0.0,22891.38123383748,244.32516987472,1573.0,Sumpiuh
2008,0.0,22891.38123383748,244.32516987472,1574.0,Tambak
2009,10273.38719940561,15782.92329900754,704.8551690369899,1573.0,Sumpiuh
2009,10273.38719940561,15782.92329900754,704.8551690369899,1574.0,Tambak
2010,0.0,57711.00897198441,482.99347541239496,1573.0,Sumpiuh
2010,0.0,57711.00897198441,482.99347541239496,1574.0,Tambak
2011,0.0,110567.4072459948,1100.000993175962,1574.0,Tambak
2012,10757.634725453834,85017.14736948592,1265.0161488706703,1574.0,Tambak
2013,0.0,31043.17082389037,504.0020142838262,1574.0,Tambak
2014,0.0,0.0,0.0,1574.0,Tambak
2015,0.0,48805.86562915394,946.8307749420752,1574.0,Tambak
2016,3778.1658689075343,81166.87811734686,1278.0569410699868,1574.0,Tambak
2017,2157.836038672383,109985.63428314395,1029.6510656942366,1574.0,Tambak
2018,120601.69883300998,81956.85768562945,634.5140623842244,1574.0,Tambak
2019,14833.115433793148,75206.41487806782,1017.2722412497676,1574.0,Tambak
2020,0.0,14059.449742591794,16.759457327822986,1574.0,Tambak
2021,79853.77968643792,40681.06466685795,865.6447904731981,1574.0,Tambak
2022,101013.42268744056,118111.37822837455,2139.251733404872,1574.0,Tambak
2023,185406.6922183433,29118.03264737415,475.1649442654255,1574.0,Tambak
2024,186927.8410606405,9024.591118888806,213.09872523135903,1574.0,Tambak
2025,246819.13687945268,3168.3423278008177,0.0,1574.0,Tambak
2026,250000.0,0.0,0.0,1574.0,Tambak
2027,250000.0,0.0,0.0,1574.0,Tambak
2028,250000.0,0.0,0.0,1574.0,Tambak
2029,250000.0,0.0,0.0,1574.0,Tambak
2030,250000.0,0.0,0.0,1574.0,Tambak
2031,250000.0,0.0,0.0,1574.0,Tambak
2032,250000.0,0.0,0.0,1574.0,Tambak
2033,250000.0,0.0,0.0,1574.0,Tambak
2034,250000.0,0.0,0.0,1574.0,Tambak
2035,145821.24512834317,0.0,0.0,1574.0,Tambak
2036,1185.4364087055942,0.0,0.0,1574.0,Tambak
2037,33641.691445708224,0.0,0.0,1574.0,Tambak
2038,207887.86136048925,42112.13863951075,623.7770180619617,1574.0,Tambak
2039,250000.0,0.0,0.0,1574.0,Tambak
2040,245524.4982530402,2186.4712564720194,0.0,1574.0,Tambak
2041,11928.692791003989,3992.3837708386895,108.50539083271512,1574.0,Tambak
2042,5592.163617462373,74108.59118127574,842.7150337168645,1574.0,Tambak
2043,148213.19370572094,75697.3952423842,871.6532076994986,1574.0,Tambak
2044,120947.95105046818,107839.99796546358,868.6965640553605,1574.0,Tambak
2045,182383.72427993416,56794.27779327922,844.7082922080572,1574.0,Tambak
2046,225590.1915216698,24409.80847833021,536.4772221415903,1574.0,Tambak
2047,104618.0676051386,121252.11497611651,1192.1140152838711,1574.0,Tambak
2048,30880.33249523204,13711.351294483842,409.7798991701268,1574.0,Tambak
2049,6507.985140917638,115197.25363604544,1064.657922587406,1574.0,Tambak
2050,52353.03560908838,1184.6262588958002,946.0058578761436,1574.0,Tambak
2051,9492.5913526587,0.0,433.054542749695,1574.0,Tambak
2052,0.0,0.0,451.8473674911128,1574.0,Tambak
2053,0.0,0.0,470.0941192645894,1574.0,Tambak
2054,0.0,0.0,0.0,1574.0,Tambak
2055,257.4891337086499,2068.7142718014684,0.0,1574.0,Tambak
2056,436.9461249797821,82069.15600164517,1028.711808055249,1574.0,Tambak
2057,0.0,56150.02346878788,743.2883005470652,,
2058,0.0,79628.27616826424,703.3388709663975,,
2059,0.0,28939.262547390244,363.409735687884,,
2060,0.0,101717.17469404484,1504.082867003122,,
2061,0.0,111287.48325312573,1396.4578762778074,,
2062,92737.5827688244,63514.28712297357,1197.483511122046,,
2063,5906.22652156206,129913.91642630592,656.729410827513,,
2064,6364.652123470727,141973.48131869806,1636.4157536620503,,
2065,58543.41786917246,96331.54590026222,535.302459387313,,
2066,129530.74173162405,41004.65711207756,506.81765753884105,,
2067,56828.932284836126,8946.724957671264,121.41725894439796,,
2068,43635.66915023376,137145.7223331149,1419.1312799615343,,
2069,80288.95548182183,169674.10423583654,1000.4394791013536,,
2070,59477.20198927181,117207.34788502989,1507.500291465925,,
2071,0.0,11527.41283396383,50.93977459640752,,
2072,0.0,55074.95239688434,279.2186455612971,,
2073,0.0,37767.24967284246,303.31254323440123,,
2074,69960.8132024326,15977.259810658112,215.2109843046564,,
2075,128105.6756186087,43416.80651019461,158.74855477546205,,
2076,73532.16989941536,83904.92069874938,1632.650376579284,,
2077,0.0,47123.76691044953,1325.1820904738693,,
2078,0.0,23321.433916314996,1059.2848479060094,,
2079,0.0,0.0,0.0,,
2080,0.0,80091.46494188995,894.5286591050534,,
2081,0.0,6769.401632909941,183.678246178202,,
2082,0.0,2646.4300878903505,156.2615731410595,,
2083,0.0,0.0,0.0,,
2084,0.0,0.0,84.56210473615697,,
2085,0.0,96241.56889053274,1320.050180227208,,
2086,0.0,2279.92296449326,347.7979085455999,,
2087,5050.828138434623,8670.600702805492,576.1725458060582,,
2088,382.8719137660245,42423.46362812936,493.2606065548357,,
2089,158.31018064423108,23222.879112751343,90.09238861605004,,
2090,40564.69749593367,2800.339227961617,3.33991765174286,,
2091,60526.16284548563,1399.0996163525149,0.0,,
2092,8552.793936782187,0.0,0.0,,
2093,163923.44547794425,37496.02350957612,177.89497530059123,,
2094,113171.4178627052,69684.91306982125,730.0815776263481,,
2095,194916.2602824273,45211.02808795239,822.5403857831493,,
2096,200796.0472313001,49203.95276869999,601.0915292730645,,
2097,234511.13463524677,11637.276679814227,283.3398081629655,,
2098,211314.3014524397,0.0,0.0,,
2099,223953.6163714747,0.0,0.0,,
2100,212125.68535952904,0.0,0.0,,
2101,240506.93767236144,0.0,0.0,,
2102,250000.0,0.0,0.0,,
2103,250000.0,0.0,0.0,,
2104,250000.0,0.0,0.0,,
2105,250000.0,0.0,0.0,,
2106,250000.0,0.0,0.0,,
2107,250000.0,0.0,0.0,,
2108,250000.0,0.0,0.0,,
2109,250000.0,0.0,0.0,,
2110,185898.12767206167,0.0,0.0,,
2111,1470.7315182598495,0.0,0.0,,
2112,124577.71357517784,0.0,318.7878657148124,,
2113,35985.14291514401,137.55549345696386,415.4468211346465,,
2114,77780.78831978381,0.0,154.82020803338523,,
2115,250000.0,0.0,574.8390144284809,,
2116,250000.0,0.0,0.0,,
2117,149165.49474866458,37456.663845523406,230.68663096189425,,
2118,0.0,151641.9906624525,1657.584873831415,,
2119,0.0,123946.35578713116,731.4817385252486,,
2120,130594.56614736258,86306.79642545382,1717.3028872806935,,
2121,250000.0,0.0,501.0599242910701,,
2122,177315.8637238739,72684.13627612616,876.0371769472622,,
2123,181577.3495046962,68422.6504953038,1024.933245699475,,
2124,116131.66675601147,116216.99730859848,741.9214777009363,,
2125,0.0,1398.6704721646522,221.8646859451331,,
2126,0.0,62223.43642864641,376.5690752631599,,
2127,151854.69072606397,63479.87272235112,943.9131091026054,,
2128,184.6353285174872,0.0,402.0041477650538,,
2129,0.0,0.0,78.80819456184607,,
2130,0.0,0.0,0.0,,
2131,492.0177825613605,0.0,0.0,,
2132,86916.32033261527,13763.467578957245,0.0,,
2133,23322.520395934225,67888.66597839203,619.1411571796903,,
2134,0.0,26419.89583651375,0.0,,
2135,0.0,46951.442732493415,843.9806336080715,,
2136,0.0,105460.04877904127,1585.2847817637637,,
2137,0.0,146402.58067442646,1761.1053151408346,,
2138,7424.965493356519,37994.51358591793,1634.8600159603347,,
2139,0.0,129002.30218709128,1641.0981475128335,,
2140,18627.63700934209,69851.31941349192,1139.1140408581618,,
2141,9388.82026456284,108909.37028057396,515.1536657335319,,
2142,74003.26334125863,1431.5473160706538,0.0,,
2143,84717.14849878884,66120.45107588501,0.0,,
2144,101555.171920727,54179.349633676495,0.0,,
2145,55.3275622515855,0.0,0.0,,
2146,83820.58358928916,118309.24763437592,515.2124712326066,,
2147,114986.33708386924,120684.46689524411,504.38310354602703,,
2148,126782.72069732838,99202.11665332712,651.9419435882994,,
2149,34986.25090590566,91289.10130920284,944.9347185645396,,
2150,18005.699872479694,78350.80687872288,875.6644722506446,,
2151,158556.77934723662,11245.99347213859,772.7491286256667,,
2152,196295.23394663943,51702.228581414616,969.052087820604,,
2153,143840.45522477102,95165.91949906152,1074.6629968552932,,
2154,35619.43572579825,117725.29546693046,1745.9080702353829,,
2155,0.0,86815.13916136023,1811.4250334495227,,
2156,0.0,96297.0375826362,520.1327995964479,,
2157,0.0,0.0,0.0,,
2158,0.0,3850.69565825398,0.0,,
2159,0.0,26668.19836371089,946.9780481555958,,
2160,0.0,0.0,0.0,,
2161,0.0,0.0,348.3441496262292,,
2162,0.0,0.0,0.0,,
2163,0.0,96535.4993926603,1260.890363533329,,
2164,407.3744365280844,88987.55268134644,661.1582638813886,,
2165,10301.406190266103,75326.25161803093,873.4695614238254,,
2166,41029.61183993966,0.0,0.0,,
2167,28883.169167894044,0.0,0.0,,
2168,52255.03463109171,36936.66685874638,204.7298672699691,,
2169,73153.46129311313,54109.11392524053,890.3397408024662,,
2170,30337.21278700816,24751.174841976557,182.4298030315802,,
2171,153210.83315331343,41531.05295980829,561.9621121733653,,
2172,430.327032058792,0.0,0.0,,
2173,220263.96087927467,22438.323279505497,508.7468485590984,,
2174,170130.50671478664,23599.149211610125,265.20625414170433,,
2175,164631.82115473284,67561.33027352483,657.8176837477099,,
2176,166454.75806907477,0.0,0.0,,
2177,17344.721190749027,0.0,0.0,,
2178,122758.69920793686,0.0,0.0,,
2179,245944.9830970816,0.0,0.0,,
2180,250000.0,0.0,0.0,,
2181,250000.0,0.0,0.0,,
2182,250000.0,0.0,0.0,,
2183,250000.0,0.0,0.0,,
2184,250000.0,0.0,0.0,,
2185,250000.0,0.0,0.0,,
2186,250000.0,0.0,0.0,,
2187,250000.0,0.0,0.0,,
2188,51394.2668623513,0.0,0.0,,
2189,214798.5759246273,0.0,667.4888563186458,,
2190,70881.65681950981,12055.39904383124,390.2340929209839,,
2191,1275.2020192145287,4344.833302429188,62.93982697328916,,
2192,146884.90238856265,72877.34589654581,1067.9485456044583,,
2193,180516.13810330807,0.0,0.0,,
2194,126076.16244469436,0.0,0.0,,
2195,5821.536118829126,22138.86747927833,295.58288067361514,,
2196,0.0,105593.88990092554,1544.5797527830864,,
2197,144939.95999231518,77100.82958180617,1008.5767131792912,,
2198,250000.0,0.0,0.0,,
2199,250000.0,0.0,0.0,,
2200,140531.79434297612,109468.2056570239,921.549276417016,,
2201,68894.89351947946,180105.02613624212,1891.259564513924,,
2202,0.0,84636.75940148036,824.7874523193709,,
2203,9020.475586710185,11827.863416385117,0.0,,
2204,95797.33080088694,118459.6109146276,1009.9286243423236,,
2205,69516.90171697096,27352.319979767217,287.66753999359764,,
2206,29.0180763907362,8189.5103521208175,19.33910591475832,,
2207,42111.41008704763,39412.40952395437,351.65152577208926,,
2208,35685.15798440474,55634.96973130783,372.9610603014716,,
2209,8498.683072454722,82510.95311748568,330.33844378679765,,
2210,0.0,42242.01263006054,1170.3758084404096,,
2211,0.0,0.0,604.9962010653919,,
2212,0.0,46349.17143749943,577.3892017407658,,
2213,0.0,44866.61917315224,571.5218020042602,,
2214,0.0,53468.31691755767,1068.3521684950322,,
2215,24208.0483312048,82296.19823698797,1275.8166667045518,,
2216,16200.099495586846,68422.23674279908,1313.7284237102283,,
2217,144248.66328846372,9291.288311838149,40.47508394058608,,
2218,15546.798642246798,116.59238487134456,0.0,,
2219,179672.75073015876,6880.319085299301,25.870573763003534,,
2220,116955.18565825162,101607.40176667304,730.9279297192413,,
2221,20947.77831290031,0.0,0.0,,
2222,83985.71924211858,104121.24294063252,731.3705947799755,,
2223,151666.7765122305,29437.893125267263,33.85976623050502,,
2224,145231.83398115705,20466.666529483464,0.0,,
2225,5116.4313969966925,0.0,0.0,,
2226,120061.36032007876,108310.74662630157,380.8411904971375,,
2227,18414.110966458837,158115.12879719082,882.6865283909933,,
2228,63641.63703803698,79525.9221204941,682.3934721159594,,
2229,200707.207289376,49292.79271062399,829.7030164689324,,
