grid_id,kecamatan,cell_area_m2,bangunan_m2,hijau_m2,jalan_m,road_km_per_km2,building_area_pct,green_area_pct,ratio_green_building,ratio_road_building,score,kategori_emisi,wilayah
44,Jetis,250000.0,0.0,8248.702364104389,4006.3259908547043,16.025303963418818,0.0,3.2994809456417555,8248.702364104389,4006.3259908547043,0.05316486064051036,Rendah,Yogyakarta
45,Jetis,250000.0,0.0,12665.281005679317,6509.968046975483,26.03987218790193,0.0,5.0661124022717265,12665.281005679317,6509.968046975483,0.08876763377707812,Sedang,Yogyakarta
45,Jetis,250000.0,0.0,12665.281005679317,6509.968046975483,26.03987218790193,0.0,5.0661124022717265,12665.281005679317,6509.968046975483,0.08876763377707812,Sedang,Yogyakarta
45,Tegalrejo,250000.0,0.0,12665.281005679317,6509.968046975483,26.03987218790193,0.0,5.0661124022717265,12665.281005679317,6509.968046975483,0.08876763377707812,Sedang,Yogyakarta
45,Tegalrejo,250000.0,0.0,12665.281005679317,6509.968046975483,26.03987218790193,0.0,5.0661124022717265,12665.281005679317,6509.968046975483,0.08876763377707812,Sedang,Yogyakarta
46,Tegalrejo,250000.0,0.0,0.0,3224.7611031769266,12.899044412707706,0.0,0.0,0.0,3224.7611031769266,0.0641888378876322,Rendah,Yogyakarta
47,Tegalrejo,102468.81397734859,0.0,0.0,874.4692706701818,8.534004022565236,0.0,0.0,0.0,874.4692706701818,0.0424673164313768,Rendah,Yogyakarta
48,Mergangsan,141.23579650202444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rendah,Yogyakarta
48,Mergangsan,141.23579650202444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rendah,Yogyakarta
48,Mantrijeron,141.23579650202444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rendah,Yogyakarta
48,Mantrijeron,141.23579650202444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rendah,Yogyakarta
49,Mantrijeron,201340.77960316176,0.0,0.0,2385.67466954178,11.848939267265639,0.0,0.0,0.0,2385.67466954178,0.058963254752237765,Rendah,Yogyakarta
50,Mantrijeron,250000.0,0.0,0.0,2331.6170929821683,9.326468371928673,0.0,0.0,0.0,2331.6170929821683,0.046410815191866746,Rendah,Yogyakarta
51,Mantrijeron,250000.0,0.0,0.0,6587.926324943505,26.35170529977402,0.0,0.0,0.0,6587.926324943505,0.1311326083879096,Sedang,Yogyakarta
51,Mantrijeron,250000.0,0.0,0.0,6587.926324943505,26.35170529977402,0.0,0.0,0.0,6587.926324943505,0.1311326083879096,Sedang,Yogyakarta
51,Kraton,250000.0,0.0,0.0,6587.926324943505,26.35170529977402,0.0,0.0,0.0,6587.926324943505,0.1311326083879096,Sedang,Yogyakarta
51,Kraton,250000.0,0.0,0.0,6587.926324943505,26.35170529977402,0.0,0.0,0.0,6587.926324943505,0.1311326083879096,Sedang,Yogyakarta
52,Kraton,250000.0,0.0,16533.751728262872,3768.8875145921197,15.07555005836848,0.0,6.613500691305149,16533.751728262872,3768.8875145921197,0.02174050516918359,Rendah,Yogyakarta
53,Gondomanan,250000.0,0.0,65032.13425333552,5072.484415155512,20.289937660622048,0.0,26.01285370133421,65032.13425333552,5072.484415155512,-0.10859495173375176,Rendah,Yogyakarta
53,Gondomanan,250000.0,0.0,65032.13425333552,5072.484415155512,20.289937660622048,0.0,26.01285370133421,65032.13425333552,5072.484415155512,-0.10859495173375176,Rendah,Yogyakarta
53,Kraton,250000.0,0.0,65032.13425333552,5072.484415155512,20.289937660622048,0.0,26.01285370133421,65032.13425333552,5072.484415155512,-0.10859495173375176,Rendah,Yogyakarta
53,Kraton,250000.0,0.0,65032.13425333552,5072.484415155512,20.289937660622048,0.0,26.01285370133421,65032.13425333552,5072.484415155512,-0.10859495173375176,Rendah,Yogyakarta
54,Gondomanan,250000.0,0.0,55851.2702217705,4652.214485145895,18.60885794058358,0.0,22.340508088708198,55851.2702217705,4652.214485145895,-0.08737555895209247,Rendah,Yogyakarta
54,Gondomanan,250000.0,0.0,55851.2702217705,4652.214485145895,18.60885794058358,0.0,22.340508088708198,55851.2702217705,4652.214485145895,-0.08737555895209247,Rendah,Yogyakarta
54,Kraton,250000.0,0.0,55851.2702217705,4652.214485145895,18.60885794058358,0.0,22.340508088708198,55851.2702217705,4652.214485145895,-0.08737555895209247,Rendah,Yogyakarta
54,Kraton,250000.0,0.0,55851.2702217705,4652.214485145895,18.60885794058358,0.0,22.340508088708198,55851.2702217705,4652.214485145895,-0.08737555895209247,Rendah,Yogyakarta
55,Gondomanan,250000.0,0.0,0.0,12233.560916581842,48.93424366632737,0.0,0.0,0.0,12233.560916581842,0.24350890913728002,Tinggi,Yogyakarta
55,Gondomanan,250000.0,0.0,0.0,12233.560916581842,48.93424366632737,0.0,0.0,0.0,12233.560916581842,0.24350890913728002,Tinggi,Yogyakarta
55,Gondomanan,250000.0,0.0,0.0,12233.560916581842,48.93424366632737,0.0,0.0,0.0,12233.560916581842,0.24350890913728002,Tinggi,Yogyakarta
55,Danurejan,250000.0,0.0,0.0,12233.560916581842,48.93424366632737,0.0,0.0,0.0,12233.560916581842,0.24350890913728002,Tinggi,Yogyakarta
55,Danurejan,250000.0,0.0,0.0,12233.560916581842,48.93424366632737,0.0,0.0,0.0,12233.560916581842,0.24350890913728002,Tinggi,Yogyakarta
55,Danurejan,250000.0,0.0,0.0,12233.560916581842,48.93424366632737,0.0,0.0,0.0,12233.560916581842,0.24350890913728002,Tinggi,Yogyakarta
55,Gedong Tengen,250000.0,0.0,0.0,12233.560916581842,48.93424366632737,0.0,0.0,0.0,12233.560916581842,0.24350890913728002,Tinggi,Yogyakarta
55,Gedong Tengen,250000.0,0.0,0.0,12233.560916581842,48.93424366632737,0.0,0.0,0.0,12233.560916581842,0.24350890913728002,Tinggi,Yogyakarta
55,Gedong Tengen,250000.0,0.0,0.0,12233.560916581842,48.93424366632737,0.0,0.0,0.0,12233.560916581842,0.24350890913728002,Tinggi,Yogyakarta
56,Danurejan,250000.0,0.0,0.0,5416.78567427151,21.667142697086042,0.0,0.0,0.0,5416.78567427151,0.1078210653109537,Sedang,Yogyakarta
56,Danurejan,250000.0,0.0,0.0,5416.78567427151,21.667142697086042,0.0,0.0,0.0,5416.78567427151,0.1078210653109537,Sedang,Yogyakarta
56,Gedong Tengen,250000.0,0.0,0.0,5416.78567427151,21.667142697086042,0.0,0.0,0.0,5416.78567427151,0.1078210653109537,Sedang,Yogyakarta
56,Gedong Tengen,250000.0,0.0,0.0,5416.78567427151,21.667142697086042,0.0,0.0,0.0,5416.78567427151,0.1078210653109537,Sedang,Yogyakarta
57,Danurejan,250000.0,0.0,93096.91044415993,8097.366072070653,32.38946428828261,0.0,37.238764177663974,93096.91044415993,8097.366072070653,-0.13882200836368755,Rendah,Yogyakarta
57,Danurejan,250000.0,0.0,93096.91044415993,8097.366072070653,32.38946428828261,0.0,37.238764177663974,93096.91044415993,8097.366072070653,-0.13882200836368755,Rendah,Yogyakarta
57,Danurejan,250000.0,0.0,93096.91044415993,8097.366072070653,32.38946428828261,0.0,37.238764177663974,93096.91044415993,8097.366072070653,-0.13882200836368755,Rendah,Yogyakarta
57,Gedong Tengen,250000.0,0.0,93096.91044415993,8097.366072070653,32.38946428828261,0.0,37.238764177663974,93096.91044415993,8097.366072070653,-0.13882200836368755,Rendah,Yogyakarta
57,Gedong Tengen,250000.0,0.0,93096.91044415993,8097.366072070653,32.38946428828261,0.0,37.238764177663974,93096.91044415993,8097.366072070653,-0.13882200836368755,Rendah,Yogyakarta
57,Gedong Tengen,250000.0,0.0,93096.91044415993,8097.366072070653,32.38946428828261,0.0,37.238764177663974,93096.91044415993,8097.366072070653,-0.13882200836368755,Rendah,Yogyakarta
57,Jetis,250000.0,0.0,93096.91044415993,8097.366072070653,32.38946428828261,0.0,37.238764177663974,93096.91044415993,8097.366072070653,-0.13882200836368755,Rendah,Yogyakarta
57,Jetis,250000.0,0.0,93096.91044415993,8097.366072070653,32.38946428828261,0.0,37.238764177663974,93096.91044415993,8097.366072070653,-0.13882200836368755,Rendah,Yogyakarta
57,Jetis,250000.0,0.0,93096.91044415993,8097.366072070653,32.38946428828261,0.0,37.238764177663974,93096.91044415993,8097.366072070653,-0.13882200836368755,Rendah,Yogyakarta
58,Jetis,250000.0,0.0,0.0,3465.4257837988475,13.86170313519539,0.0,0.0,0.0,3465.4257837988475,0.0689792659768635,Rendah,Yogyakarta
59,Jetis,250000.0,0.0,0.0,7515.646556172264,30.062586224689056,0.0,0.0,0.0,7515.646556172264,0.14959887042163159,Sedang,Yogyakarta
59,Jetis,250000.0,0.0,0.0,7515.646556172264,30.062586224689056,0.0,0.0,0.0,7515.646556172264,0.14959887042163159,Sedang,Yogyakarta
